accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
5472,Udaipur,Rajasthan,24.583245,73.701672,2025-02-24,14:00,14,Monday,0,rural,2,1,rain,medium,39,high,poor road,minor,1,0,0,,0.45
5473,Vijayawada,Andhra Pradesh,16.509282,80.654391,2022-09-24,0:00,0,Saturday,1,rural,5,0,fog,low,27,low,weather,major,3,1,0,,0.45
5474,Amritsar,Punjab,31.632461,74.87696,2022-04-08,11:00,11,Friday,0,rural,2,1,clear,high,29,high,poor road,fatal,2,2,0,,0.5
5475,Lucknow,Uttar Pradesh,26.857618,80.953507,2025-03-19,15:00,15,Wednesday,0,urban,2,0,clear,high,25,low,overspeeding,fatal,2,2,0,,0.3
5476,Mumbai,Maharashtra,19.084982,72.889,2023-09-03,15:00,15,Sunday,1,highway,3,1,rain,low,30,high,overspeeding,major,4,2,0,,0.65
5477,Nizamabad,Telangana,18.66709,78.101147,2023-11-25,20:00,20,Saturday,1,rural,5,1,fog,low,35,medium,drunk driving,major,3,0,0,,0.45
5478,Rourkela,Odisha,22.253117,84.8488,2024-12-05,12:00,12,Thursday,0,urban,5,1,fog,low,36,low,drunk driving,minor,2,1,0,,0.45
5479,Jamshedpur,Jharkhand,22.79272,86.211024,2022-04-02,16:00,16,Saturday,1,highway,5,1,rain,low,33,high,overspeeding,minor,1,0,0,,0.65
5480,Kollam,Kerala,8.889207,76.60736,2022-09-15,9:00,9,Thursday,0,highway,6,1,clear,high,19,medium,distraction,major,1,1,1,,0.25
5481,Aligarh,Uttar Pradesh,27.903346,78.084993,2022-12-12,12:00,12,Monday,0,urban,6,0,rain,medium,22,medium,overspeeding,minor,5,1,0,,0.25
5482,Tezpur,Assam,26.661947,92.790179,2022-05-21,3:00,3,Saturday,1,rural,4,0,clear,high,16,medium,distraction,major,3,1,0,,0.1
5483,Durg,Chhattisgarh,21.202082,81.284563,2024-12-09,6:00,6,Monday,0,urban,5,1,fog,low,21,medium,poor road,fatal,3,3,0,,0.65
5484,Mumbai,Maharashtra,19.086285,72.873531,2022-02-01,9:00,9,Tuesday,0,rural,4,1,fog,low,27,high,overspeeding,major,4,3,1,,0.8
5485,Gaya,Bihar,24.790042,85.009338,2022-01-23,5:00,5,Sunday,1,highway,3,1,fog,low,28,low,distraction,minor,5,1,0,,0.45
5486,Pune,Maharashtra,18.516681,73.858758,2022-09-03,20:00,20,Saturday,1,rural,1,0,clear,high,36,medium,poor road,minor,5,0,0,,0.1
5487,Ahmedabad,Gujarat,23.03192,72.560382,2024-07-23,15:00,15,Tuesday,0,urban,5,0,rain,medium,17,low,drunk driving,fatal,2,2,0,,0.45
5488,Kota,Rajasthan,25.223173,75.864429,2022-09-30,1:00,1,Friday,0,urban,6,0,rain,medium,25,low,poor road,minor,3,1,0,,0.25
5489,Jiribam,Manipur,24.793316,93.117546,2022-12-03,0:00,0,Saturday,1,highway,3,0,rain,low,18,medium,overspeeding,fatal,2,2,0,,0.65
5490,Ludhiana,Punjab,30.912774,75.860492,2024-03-15,0:00,0,Friday,0,highway,4,1,fog,low,26,low,weather,major,4,2,0,,0.45
5491,Thiruvananthapuram,Kerala,8.515407,76.927865,2023-11-25,18:00,18,Saturday,1,highway,3,1,clear,high,37,medium,distraction,minor,3,1,1,,0.25
5492,Junagadh,Gujarat,21.525299,70.463885,2023-10-05,20:00,20,Thursday,0,highway,4,0,fog,low,23,high,distraction,minor,2,0,0,,0.65
5493,Alappuzha,Kerala,9.495582,76.343522,2024-05-29,8:00,8,Wednesday,0,highway,5,0,rain,low,17,high,poor road,major,5,3,1,,0.8
5494,Thane,Maharashtra,19.225339,72.981077,2022-11-01,3:00,3,Tuesday,0,urban,6,0,rain,low,38,low,drunk driving,minor,4,1,0,,0.45
5495,Nagpur,Maharashtra,21.135311,79.090583,2024-06-20,9:00,9,Thursday,0,highway,5,1,fog,low,15,low,weather,major,3,0,1,,0.6
5496,Chennai,Tamil Nadu,13.074376,80.271437,2022-01-27,21:00,21,Thursday,0,rural,2,0,rain,low,25,low,distraction,minor,5,1,0,,0.45
5497,Bangalore,Karnataka,12.983155,77.59241,2023-07-09,19:00,19,Sunday,1,highway,6,0,rain,low,16,high,distraction,major,5,4,1,,0.8
5498,Chennai,Tamil Nadu,13.088433,80.280912,2022-04-20,7:00,7,Wednesday,0,urban,3,0,clear,high,17,high,poor road,major,5,0,0,,0.3
5499,Tiruchirappalli,Tamil Nadu,10.782186,78.704731,2024-09-26,22:00,22,Thursday,0,urban,1,1,fog,low,37,medium,poor road,fatal,1,1,0,,0.65
5500,Ramagundam,Telangana,18.809009,79.436997,2022-06-10,10:00,10,Friday,0,rural,2,1,rain,low,34,medium,distraction,minor,3,2,1,,0.6
5501,Margao,Goa,15.263652,73.96715,2023-04-24,15:00,15,Monday,0,urban,5,0,fog,low,25,high,drunk driving,major,5,0,0,,0.65
5502,New Delhi,Delhi,28.610478,77.204704,2023-01-29,9:00,9,Sunday,1,urban,6,0,rain,medium,29,high,weather,minor,3,3,1,,0.6
5503,Varanasi,Uttar Pradesh,25.326866,82.980732,2022-04-19,17:00,17,Tuesday,0,urban,4,1,clear,high,33,high,drunk driving,major,1,1,1,,0.45
5504,Thane,Maharashtra,19.226422,72.97132,2022-03-12,6:00,6,Saturday,1,rural,1,1,rain,medium,25,medium,poor road,major,1,1,0,,0.25
5505,Panipat,Haryana,29.384802,76.951971,2022-04-27,0:00,0,Wednesday,0,rural,1,1,fog,low,25,low,overspeeding,minor,5,4,0,,0.45
5506,Agra,Uttar Pradesh,27.176631,78.004264,2023-06-21,9:00,9,Wednesday,0,rural,5,0,fog,low,30,medium,overspeeding,minor,1,0,1,,0.6
5507,Kolkata,West Bengal,22.568281,88.35523,2023-05-22,3:00,3,Monday,0,urban,4,0,rain,medium,25,low,drunk driving,minor,2,2,0,,0.25
5508,New Delhi,Delhi,28.62384,77.206271,2022-05-17,11:00,11,Tuesday,0,rural,4,0,rain,medium,31,high,distraction,minor,2,2,0,,0.45
5509,Meerut,Uttar Pradesh,28.982503,77.699621,2022-06-14,8:00,8,Tuesday,0,rural,2,1,rain,low,33,high,overspeeding,minor,4,0,1,,0.8
5510,Pune,Maharashtra,18.522976,73.854244,2022-12-11,3:00,3,Sunday,1,highway,4,0,fog,low,16,low,drunk driving,major,3,0,0,,0.45
5511,Mumbai,Maharashtra,19.079392,72.872108,2022-05-14,0:00,0,Saturday,1,urban,2,1,fog,low,21,medium,poor road,major,1,0,0,,0.45
5512,Thrissur,Kerala,10.533561,76.202461,2024-07-05,12:00,12,Friday,0,rural,2,0,rain,medium,30,low,drunk driving,minor,4,3,0,,0.25
5513,Mangalore,Karnataka,12.915568,74.862642,2024-10-30,3:00,3,Wednesday,0,urban,3,0,rain,medium,35,low,distraction,major,3,0,0,,0.25
5514,Agra,Uttar Pradesh,27.165237,78.007632,2024-07-06,7:00,7,Saturday,1,rural,6,1,fog,low,37,low,overspeeding,minor,4,0,0,,0.45
5515,Bhilai,Chhattisgarh,21.190041,81.354891,2023-05-17,3:00,3,Wednesday,0,rural,3,0,clear,high,29,low,weather,minor,5,4,0,,0.1
5516,Panaji,Goa,15.500349,73.832527,2023-10-29,5:00,5,Sunday,1,rural,6,0,fog,low,37,medium,overspeeding,minor,5,1,0,,0.45
5517,Rewa,Madhya Pradesh,24.546716,81.306272,2022-12-21,11:00,11,Wednesday,0,urban,5,1,rain,medium,15,medium,poor road,minor,3,2,0,,0.25
5518,Guwahati,Assam,26.134052,91.735799,2022-11-14,12:00,12,Monday,0,highway,6,1,fog,low,31,high,weather,minor,2,2,0,,0.65
5519,Gandhinagar,Gujarat,23.212488,72.628576,2022-11-27,4:00,4,Sunday,1,rural,3,1,clear,high,18,low,weather,minor,5,2,0,,0.1
5520,Brahmapur,Odisha,19.319262,84.788756,2023-11-04,19:00,19,Saturday,1,urban,6,1,fog,low,35,medium,poor road,major,4,4,1,,0.6
5521,Jabalpur,Madhya Pradesh,22.166303,79.945464,2022-09-26,17:00,17,Monday,0,urban,3,0,rain,medium,15,medium,weather,fatal,2,2,1,,0.6
5522,Mumbai,Maharashtra,19.082738,72.873837,2024-03-19,0:00,0,Tuesday,0,highway,6,0,rain,medium,23,low,drunk driving,major,1,1,0,,0.25
5523,Kanpur,Uttar Pradesh,26.454032,80.330207,2023-03-05,1:00,1,Sunday,1,rural,4,0,rain,low,33,low,overspeeding,fatal,5,5,0,,0.65
5524,Ranchi,Jharkhand,23.338714,85.310596,2024-06-25,12:00,12,Tuesday,0,highway,3,0,fog,low,31,low,drunk driving,major,4,4,0,,0.45
5525,Coimbatore,Tamil Nadu,11.01728,76.959951,2022-03-06,2:00,2,Sunday,1,rural,1,1,rain,medium,34,medium,drunk driving,major,3,0,0,,0.25
5526,Nainital,Uttarakhand,29.385769,79.461435,2025-01-08,2:00,2,Wednesday,0,urban,6,0,rain,low,31,low,poor road,fatal,2,2,0,,0.65
5527,Gurugram,Haryana,28.455572,77.028289,2024-06-16,2:00,2,Sunday,1,rural,5,0,clear,high,31,low,poor road,minor,1,1,0,,0.1
5528,Raipur,Chhattisgarh,21.245931,81.628279,2022-08-22,11:00,11,Monday,0,highway,4,0,rain,low,24,low,overspeeding,major,1,1,0,,0.45
5529,Bangalore,Karnataka,12.968012,77.601323,2023-09-29,5:00,5,Friday,0,highway,2,0,rain,medium,39,high,poor road,minor,4,2,0,,0.45
5530,Pune,Maharashtra,18.522376,73.845581,2022-12-08,17:00,17,Thursday,0,urban,2,1,clear,high,22,medium,poor road,fatal,2,2,1,,0.45
5531,Rohini,Delhi,28.69255,77.098327,2023-03-27,10:00,10,Monday,0,highway,3,1,fog,low,40,medium,poor road,minor,3,3,1,,0.6
5532,Kochi,Kerala,9.936607,76.26162,2022-07-07,18:00,18,Thursday,0,urban,2,1,rain,medium,19,high,weather,major,5,0,1,,0.6
5533,Bikaner,Rajasthan,28.029951,73.304946,2023-07-14,1:00,1,Friday,0,highway,1,0,rain,medium,18,medium,drunk driving,minor,3,0,0,,0.25
5534,Vadodara,Gujarat,22.315248,73.174544,2022-04-09,6:00,6,Saturday,1,rural,5,1,rain,medium,36,medium,poor road,minor,1,0,0,,0.25
5535,Surat,Gujarat,21.17658,72.831989,2022-03-10,3:00,3,Thursday,0,urban,1,1,fog,low,24,low,drunk driving,minor,4,1,0,,0.45
5536,Bhubaneswar,Odisha,20.299874,85.814944,2025-04-15,0:00,0,Tuesday,0,highway,2,0,rain,medium,38,low,drunk driving,major,3,0,0,,0.25
5537,Jaipur,Rajasthan,26.921036,75.794517,2024-11-07,11:00,11,Thursday,0,rural,2,1,fog,low,16,medium,weather,minor,2,1,0,,0.45
5538,Minicoy,Lakshadweep,8.275493,73.041381,2022-03-14,0:00,0,Monday,0,rural,5,0,fog,low,20,medium,weather,fatal,2,2,0,,0.65
5539,Gangtok,Sikkim,27.319464,88.615774,2022-12-02,2:00,2,Friday,0,rural,4,1,fog,low,25,low,poor road,major,3,3,0,,0.45
5540,Tiruchirappalli,Tamil Nadu,10.796924,78.713306,2023-05-03,18:00,18,Wednesday,0,urban,6,1,rain,low,23,high,poor road,fatal,4,4,1,,1.0
5541,Muzaffarpur,Bihar,26.11019,85.362418,2022-02-25,1:00,1,Friday,0,urban,6,1,rain,medium,20,low,drunk driving,major,1,0,0,,0.25
5542,Durg,Chhattisgarh,21.201187,81.278684,2023-12-28,12:00,12,Thursday,0,urban,3,1,fog,low,18,medium,overspeeding,minor,4,0,0,,0.45
5543,Gandhinagar,Gujarat,23.224363,72.633199,2023-07-11,17:00,17,Tuesday,0,highway,2,0,clear,high,18,high,overspeeding,fatal,1,1,1,,0.65
5544,Thiruvananthapuram,Kerala,8.520739,76.935732,2022-10-06,22:00,22,Thursday,0,highway,4,0,fog,low,34,low,weather,fatal,3,3,0,,0.65
5545,Lucknow,Uttar Pradesh,26.8377,80.935423,2022-11-01,1:00,1,Tuesday,0,rural,4,0,rain,low,39,low,distraction,minor,5,0,0,,0.45
5546,Pune,Maharashtra,18.509546,73.847654,2022-09-02,14:00,14,Friday,0,urban,4,0,clear,high,22,medium,drunk driving,fatal,5,5,0,,0.3
5547,Raipur,Chhattisgarh,21.247393,81.623654,2022-06-06,16:00,16,Monday,0,highway,1,0,rain,medium,37,high,weather,major,3,1,0,,0.45
5548,Puri,Odisha,19.812416,85.824689,2024-05-27,21:00,21,Monday,0,highway,5,1,clear,high,32,low,distraction,minor,3,0,0,,0.1
5549,Guwahati,Assam,26.139406,91.747263,2022-01-06,10:00,10,Thursday,0,rural,6,0,rain,low,23,high,overspeeding,fatal,2,2,1,,1.0
5550,Lucknow,Uttar Pradesh,26.840469,80.935922,2023-11-06,4:00,4,Monday,0,rural,6,0,fog,low,34,medium,weather,minor,5,3,0,,0.45
5551,Guwahati,Assam,26.153966,91.730498,2022-09-21,23:00,23,Wednesday,0,urban,3,1,rain,medium,35,low,drunk driving,fatal,4,4,0,,0.45
5552,Rajkot,Gujarat,22.304777,70.793404,2024-06-04,6:00,6,Tuesday,0,highway,3,1,fog,low,31,medium,weather,fatal,2,2,0,,0.65
5553,Karimnagar,Telangana,18.435058,79.125567,2024-07-30,6:00,6,Tuesday,0,urban,5,0,fog,low,18,low,drunk driving,fatal,1,1,0,,0.65
5554,Kanpur,Uttar Pradesh,26.460986,80.327982,2022-10-12,19:00,19,Wednesday,0,rural,5,0,rain,low,40,high,drunk driving,fatal,2,2,1,,1.0
5555,Siliguri,West Bengal,26.721209,88.388658,2023-06-02,2:00,2,Friday,0,highway,5,1,clear,high,25,low,drunk driving,minor,5,3,0,,0.1
5556,Bangalore,Karnataka,12.966089,77.605794,2022-03-11,15:00,15,Friday,0,urban,3,0,clear,high,27,medium,distraction,minor,2,1,0,,0.1
5557,Bhopal,Madhya Pradesh,23.263113,77.408016,2023-07-08,9:00,9,Saturday,1,urban,4,1,fog,low,27,high,drunk driving,minor,2,0,1,,0.8
5558,Ranchi,Jharkhand,23.341544,85.305491,2023-04-22,4:00,4,Saturday,1,rural,2,0,clear,high,17,low,weather,fatal,5,5,0,Eid,0.4
5559,Karaikal,Puducherry,10.928969,79.837222,2022-10-17,16:00,16,Monday,0,rural,3,0,clear,high,31,medium,overspeeding,fatal,4,4,0,,0.3
5560,Ratlam,Madhya Pradesh,23.33437,75.032238,2022-09-07,16:00,16,Wednesday,0,highway,5,1,fog,low,29,medium,poor road,fatal,4,4,0,,0.65
5561,Roorkee,Uttarakhand,29.848007,77.87947,2025-01-16,15:00,15,Thursday,0,urban,4,1,fog,low,30,low,poor road,minor,4,2,0,,0.45
5562,Gulbarga,Karnataka,17.326501,76.831249,2024-04-28,18:00,18,Sunday,1,urban,6,1,fog,low,16,medium,poor road,minor,3,1,1,,0.6
5563,Udaipur (Tripura),Tripura,23.534565,91.491316,2024-12-26,14:00,14,Thursday,0,highway,1,0,rain,medium,33,low,poor road,minor,2,1,0,,0.25
5564,Bhubaneswar,Odisha,20.30028,85.82647,2025-01-02,0:00,0,Thursday,0,rural,5,0,fog,low,35,medium,drunk driving,major,3,1,0,,0.45
5565,Mumbai,Maharashtra,19.087231,72.873956,2024-12-28,1:00,1,Saturday,1,urban,6,1,fog,low,23,low,overspeeding,minor,3,2,0,,0.45
5566,Bhopal,Madhya Pradesh,23.265824,77.407834,2023-05-17,4:00,4,Wednesday,0,urban,1,0,clear,high,28,low,weather,major,2,0,0,,0.1
5567,Ram Darbar,Chandigarh,30.691907,76.801171,2022-04-22,8:00,8,Friday,0,highway,4,1,rain,low,39,high,distraction,minor,3,0,1,,0.8
5568,Surat,Gujarat,21.160545,72.828911,2024-04-13,15:00,15,Saturday,1,highway,2,1,rain,low,25,low,overspeeding,minor,2,1,0,,0.45
5569,Kanpur,Uttar Pradesh,26.438963,80.338798,2024-01-10,3:00,3,Wednesday,0,highway,4,0,clear,high,20,medium,overspeeding,minor,5,3,0,,0.1
5570,Bhopal,Madhya Pradesh,23.269739,77.419162,2023-07-23,19:00,19,Sunday,1,urban,5,0,fog,low,30,high,poor road,minor,5,2,1,,0.8
5571,Durg,Chhattisgarh,21.1847,81.288267,2022-09-08,15:00,15,Thursday,0,highway,5,0,clear,high,38,high,overspeeding,fatal,1,1,0,,0.5
5572,Howrah,West Bengal,22.591741,88.316553,2023-05-05,11:00,11,Friday,0,highway,5,0,rain,low,25,low,overspeeding,minor,5,1,0,,0.45
5573,Pathankot,Punjab,32.26702,75.658,2024-09-22,14:00,14,Sunday,1,highway,2,1,clear,high,31,medium,drunk driving,minor,5,1,0,,0.1
5574,Thiruvananthapuram,Kerala,8.527825,76.947696,2024-08-20,23:00,23,Tuesday,0,highway,6,0,fog,low,20,low,poor road,minor,4,0,0,,0.45
5575,Mysore,Karnataka,12.291047,76.627445,2023-01-22,19:00,19,Sunday,1,highway,3,0,clear,high,40,high,poor road,minor,3,3,1,,0.45
5576,Thrissur,Kerala,10.516038,76.204842,2025-02-03,6:00,6,Monday,0,highway,1,0,clear,high,18,high,weather,minor,3,1,0,,0.3
5577,Kohima,Nagaland,25.672711,94.11083,2022-01-26,2:00,2,Wednesday,0,urban,3,0,clear,high,27,low,weather,minor,3,1,0,,0.1
5578,Dharmanagar,Tripura,24.378019,92.169906,2023-09-08,11:00,11,Friday,0,urban,6,0,clear,high,17,medium,weather,minor,3,0,0,,0.1
5579,Ahmedabad,Gujarat,23.012804,72.576909,2022-10-31,10:00,10,Monday,0,highway,5,0,fog,low,22,low,weather,minor,3,3,1,,0.6
5580,Noida,Uttar Pradesh,28.535325,77.393157,2024-11-18,6:00,6,Monday,0,rural,6,0,fog,low,32,medium,poor road,minor,5,4,0,,0.45
5581,Junagadh,Gujarat,21.527489,70.465259,2024-06-29,1:00,1,Saturday,1,urban,4,1,clear,high,30,low,overspeeding,minor,3,2,0,,0.1
5582,Yamunanagar,Haryana,30.133645,77.278781,2022-11-01,18:00,18,Tuesday,0,urban,1,0,clear,high,23,medium,overspeeding,minor,1,1,1,,0.25
5583,Bhagalpur,Bihar,25.233488,86.968183,2024-12-17,16:00,16,Tuesday,0,highway,3,0,clear,high,31,high,drunk driving,major,4,3,0,,0.3
5584,Thiruvananthapuram,Kerala,8.519764,76.932761,2022-06-12,1:00,1,Sunday,1,urban,2,0,rain,low,36,low,overspeeding,major,5,1,0,,0.45
5585,Kozhikode,Kerala,11.247802,75.785509,2024-12-31,6:00,6,Tuesday,0,highway,2,1,clear,high,38,medium,weather,minor,3,3,0,,0.1
5586,Chennai,Tamil Nadu,13.082684,80.265502,2023-06-08,8:00,8,Thursday,0,highway,5,1,fog,low,17,medium,drunk driving,major,4,2,1,,0.6
5587,Coimbatore,Tamil Nadu,11.021933,76.953458,2022-04-15,7:00,7,Friday,0,highway,3,1,clear,high,27,low,drunk driving,minor,4,3,0,,0.1
5588,Itanagar,Arunachal Pradesh,27.075344,93.59391,2022-03-31,14:00,14,Thursday,0,urban,1,1,clear,high,30,low,poor road,minor,2,2,0,,0.1
5589,Bhavnagar,Gujarat,21.767104,72.149219,2024-12-09,10:00,10,Monday,0,urban,2,0,fog,low,29,high,weather,minor,2,0,1,,0.8
5590,Shimla,Himachal Pradesh,31.093263,77.172443,2022-05-24,19:00,19,Tuesday,0,highway,6,1,clear,high,33,medium,weather,major,5,3,1,,0.25
5591,Gwalior,Madhya Pradesh,26.221079,78.17155,2024-10-10,15:00,15,Thursday,0,rural,2,0,clear,high,15,medium,distraction,minor,5,1,0,,0.1
5592,Jabalpur,Madhya Pradesh,22.184313,79.956291,2024-08-11,2:00,2,Sunday,1,rural,1,1,clear,high,35,low,poor road,minor,3,2,0,,0.1
5593,Karnal,Haryana,29.68422,76.979346,2025-02-01,5:00,5,Saturday,1,rural,3,1,rain,medium,25,low,overspeeding,minor,3,1,0,,0.25
5594,Kakinada,Andhra Pradesh,16.986297,82.249247,2022-09-10,22:00,22,Saturday,1,urban,6,0,rain,low,39,high,poor road,minor,1,0,0,,0.65
5595,Dwarka,Delhi,28.585809,77.051791,2023-05-18,18:00,18,Thursday,0,urban,6,1,clear,high,34,high,drunk driving,minor,1,0,1,,0.45
5596,Patiala,Punjab,30.339533,76.385279,2023-03-27,7:00,7,Monday,0,urban,2,0,clear,high,39,low,drunk driving,major,1,0,0,,0.1
5597,Tirunelveli,Tamil Nadu,8.716237,77.76736,2022-01-15,14:00,14,Saturday,1,highway,1,1,rain,low,25,high,drunk driving,minor,2,1,0,,0.65
5598,Patna,Bihar,25.589602,85.141918,2024-02-08,23:00,23,Thursday,0,urban,2,1,rain,medium,24,high,distraction,fatal,4,4,0,,0.65
5599,Amritsar,Punjab,31.631549,74.877187,2025-01-20,4:00,4,Monday,0,highway,6,0,rain,low,17,high,overspeeding,minor,4,4,0,,0.65
5600,Bangalore,Karnataka,12.962236,77.601755,2023-12-31,10:00,10,Sunday,1,rural,3,0,fog,low,24,medium,distraction,major,3,3,1,,0.6
5601,Varanasi,Uttar Pradesh,25.319479,82.980634,2024-08-11,11:00,11,Sunday,1,rural,5,0,clear,high,30,medium,distraction,minor,2,1,0,,0.1
5602,Jaipur,Rajasthan,26.91635,75.793796,2023-09-26,18:00,18,Tuesday,0,rural,1,1,rain,medium,36,high,weather,minor,1,0,1,,0.6
5603,Ghaziabad,Uttar Pradesh,28.67936,77.451981,2024-06-07,20:00,20,Friday,0,rural,5,1,fog,low,18,medium,poor road,minor,4,2,0,,0.45
5604,Kochi,Kerala,9.928843,76.2613,2024-06-15,14:00,14,Saturday,1,rural,5,0,rain,low,40,low,distraction,minor,4,0,0,,0.45
5605,Chennai,Tamil Nadu,13.094657,80.277674,2024-04-11,14:00,14,Thursday,0,urban,5,0,fog,low,28,medium,distraction,minor,4,2,0,,0.45
5606,Haridwar,Uttarakhand,29.945383,78.157964,2024-10-18,12:00,12,Friday,0,rural,5,0,clear,high,34,low,drunk driving,fatal,5,5,0,,0.3
5607,Ahmedabad,Gujarat,23.031601,72.578494,2023-10-30,23:00,23,Monday,0,rural,5,0,fog,low,23,low,drunk driving,fatal,1,1,0,,0.65
5608,Patna,Bihar,25.598978,85.139864,2024-06-30,10:00,10,Sunday,1,highway,2,0,clear,high,28,high,distraction,fatal,5,5,1,,0.65
5609,Lucknow,Uttar Pradesh,26.835791,80.935587,2023-07-29,16:00,16,Saturday,1,urban,4,0,fog,low,18,low,poor road,minor,2,1,0,,0.45
5610,Warangal,Telangana,17.969474,79.594915,2024-01-29,20:00,20,Monday,0,highway,6,1,fog,low,24,high,overspeeding,fatal,1,1,0,,0.85
5611,Surat,Gujarat,21.163346,72.837798,2023-11-07,0:00,0,Tuesday,0,highway,5,0,fog,low,32,medium,distraction,minor,1,0,0,,0.45
5612,Jalandhar,Punjab,31.337209,75.569732,2023-12-05,17:00,17,Tuesday,0,urban,2,1,clear,high,39,low,drunk driving,major,3,1,1,,0.25
5613,Siliguri,West Bengal,26.72339,88.385855,2022-11-24,2:00,2,Thursday,0,highway,3,1,clear,high,16,low,distraction,minor,2,2,0,,0.1
5614,Chandigarh Sector 17,Chandigarh,30.733652,76.770175,2022-03-24,20:00,20,Thursday,0,urban,5,1,rain,low,26,low,overspeeding,minor,4,3,0,,0.45
5615,Mumbai,Maharashtra,19.070531,72.866831,2023-07-17,3:00,3,Monday,0,highway,1,0,fog,low,22,low,overspeeding,major,4,3,0,,0.45
5616,Nellore,Andhra Pradesh,14.441834,79.995074,2022-11-04,18:00,18,Friday,0,urban,4,0,clear,high,35,high,overspeeding,minor,3,1,1,,0.45
5617,Panaji,Goa,15.482859,73.831046,2023-04-28,15:00,15,Friday,0,urban,1,1,clear,high,38,high,overspeeding,fatal,4,4,0,,0.5
5618,Mangalore,Karnataka,12.925514,74.849441,2025-01-13,14:00,14,Monday,0,rural,3,0,fog,low,27,medium,poor road,major,5,5,0,,0.45
5619,Thane,Maharashtra,19.216025,72.982237,2023-09-05,16:00,16,Tuesday,0,rural,2,0,fog,low,40,low,drunk driving,major,3,1,0,,0.45
5620,Prayagraj,Uttar Pradesh,25.4292,81.845815,2022-08-09,14:00,14,Tuesday,0,urban,5,1,fog,low,15,high,overspeeding,minor,2,2,0,,0.65
5621,Jaipur,Rajasthan,26.918925,75.788927,2023-03-29,10:00,10,Wednesday,0,urban,2,0,fog,low,36,high,distraction,minor,3,0,1,,0.8
5622,Pune,Maharashtra,18.518999,73.864384,2023-06-24,1:00,1,Saturday,1,rural,5,1,fog,low,34,low,overspeeding,minor,3,1,0,,0.45
5623,Kanpur,Uttar Pradesh,26.439401,80.336568,2024-05-17,15:00,15,Friday,0,urban,4,1,rain,medium,32,low,weather,minor,5,1,0,,0.25
5624,Bangalore,Karnataka,12.972084,77.583136,2022-09-26,1:00,1,Monday,0,rural,2,1,rain,low,29,low,poor road,fatal,4,4,0,,0.65
5625,Faridabad,Haryana,28.413786,77.3263,2025-04-12,4:00,4,Saturday,1,highway,3,1,clear,high,21,low,poor road,minor,4,1,0,,0.1
5626,Surat,Gujarat,21.179591,72.819364,2022-04-27,16:00,16,Wednesday,0,rural,4,1,clear,high,34,medium,distraction,major,3,2,0,,0.1
5627,Thrissur,Kerala,10.516837,76.213351,2024-05-03,12:00,12,Friday,0,urban,6,0,rain,low,26,high,poor road,fatal,3,3,0,,0.85
5628,Guntur,Andhra Pradesh,16.312002,80.44381,2022-09-16,3:00,3,Friday,0,highway,6,1,rain,medium,28,medium,weather,minor,3,3,0,,0.25
5629,Andrott,Lakshadweep,10.82328,73.681787,2023-12-18,11:00,11,Monday,0,rural,4,1,fog,low,37,high,distraction,minor,4,0,0,,0.65
5630,Ranchi,Jharkhand,23.340854,85.31713,2024-11-11,6:00,6,Monday,0,rural,5,1,fog,low,24,high,poor road,minor,2,1,0,,0.65
5631,Siliguri,West Bengal,26.724456,88.383905,2023-05-28,8:00,8,Sunday,1,urban,2,1,rain,medium,32,high,drunk driving,minor,3,1,1,,0.6
5632,Guwahati,Assam,26.136679,91.744595,2023-05-08,14:00,14,Monday,0,urban,3,1,fog,low,40,medium,weather,minor,5,4,0,,0.45
5633,Bhagalpur,Bihar,25.234855,86.9836,2022-07-24,8:00,8,Sunday,1,highway,1,1,clear,high,23,medium,weather,fatal,1,1,1,,0.45
5634,Khowai,Tripura,24.064662,91.609526,2022-02-05,23:00,23,Saturday,1,highway,4,1,fog,low,35,low,drunk driving,minor,2,0,0,,0.45
5635,Agartala,Tripura,23.830801,91.288991,2022-09-11,23:00,23,Sunday,1,rural,1,1,rain,medium,33,medium,distraction,fatal,4,4,0,,0.45
5636,Nongpoh,Meghalaya,25.896546,91.887082,2022-07-21,7:00,7,Thursday,0,rural,5,0,rain,low,36,low,distraction,major,3,2,0,,0.45
5637,Sambalpur,Odisha,21.456539,83.990473,2023-01-05,1:00,1,Thursday,0,urban,6,0,rain,low,38,low,weather,minor,2,2,0,,0.45
5638,Thane,Maharashtra,19.227036,72.978654,2023-12-17,4:00,4,Sunday,1,urban,1,1,fog,low,30,medium,drunk driving,minor,2,2,0,,0.45
5639,Faridabad,Haryana,28.4072,77.319799,2023-04-05,9:00,9,Wednesday,0,rural,6,0,fog,low,26,high,poor road,minor,2,2,1,,0.8
5640,Sector 35,Chandigarh,30.713123,76.75003,2022-03-22,8:00,8,Tuesday,0,urban,3,0,clear,high,34,high,poor road,fatal,4,4,1,,0.65
5641,New Delhi,Delhi,28.604982,77.201707,2022-01-23,21:00,21,Sunday,1,highway,6,0,fog,low,19,low,weather,fatal,1,1,0,,0.65
5642,Ahmedabad,Gujarat,23.029754,72.561213,2023-12-03,20:00,20,Sunday,1,urban,2,0,clear,high,34,medium,weather,minor,4,1,0,,0.1
